date_case,pref_no,pref,newcases,cumcases,death,cumdeath
2020/11/11,20,’·–ìŒ§,6,393,0,6
2020/11/12,20,’·–ìŒ§,13,406,0,6
2020/11/13,20,’·–ìŒ§,23,429,0,6
2020/11/14,20,’·–ìŒ§,19,448,0,6
2020/11/15,20,’·–ìŒ§,13,461,0,6
2020/11/16,20,’·–ìŒ§,10,471,0,6
2020/11/17,20,’·–ìŒ§,24,495,0,6
2020/11/18,20,’·–ìŒ§,30,525,0,6
2020/11/19,20,’·–ìŒ§,20,545,0,6
2020/11/20,20,’·–ìŒ§,22,567,0,6
2020/11/21,20,’·–ìŒ§,25,592,0,6
2020/11/22,20,’·–ìŒ§,14,606,0,6
2020/11/23,20,’·–ìŒ§,12,618,0,6
2020/11/24,20,’·–ìŒ§,11,629,0,6
2020/11/25,20,’·–ìŒ§,9,638,0,6
2020/11/26,20,’·–ìŒ§,16,654,0,6
2020/11/27,20,’·–ìŒ§,16,670,0,6
2020/11/28,20,’·–ìŒ§,21,691,0,6
2020/11/29,20,’·–ìŒ§,12,703,0,6
2020/11/30,20,’·–ìŒ§,15,718,0,6
2020/12/1,20,’·–ìŒ§,18,736,0,6
2020/12/2,20,’·–ìŒ§,12,748,0,6
2020/12/3,20,’·–ìŒ§,12,760,0,6
2020/12/4,20,’·–ìŒ§,14,774,0,6
2020/12/5,20,’·–ìŒ§,12,786,0,6
2020/12/6,20,’·–ìŒ§,17,803,0,6
2020/12/7,20,’·–ìŒ§,20,823,0,6
2020/12/8,20,’·–ìŒ§,15,838,0,6
2020/12/9,20,’·–ìŒ§,25,863,0,6
2020/12/10,20,’·–ìŒ§,29,892,0,6
2020/12/11,20,’·–ìŒ§,17,909,0,6
2020/12/12,20,’·–ìŒ§,32,941,0,6
2020/12/13,20,’·–ìŒ§,16,957,0,6
2020/12/14,20,’·–ìŒ§,20,977,0,6
2020/12/15,20,’·–ìŒ§,14,991,1,7
2020/12/16,20,’·–ìŒ§,15,1006,0,7
2020/12/17,20,’·–ìŒ§,7,1013,0,7
2020/12/18,20,’·–ìŒ§,10,1023,2,9
2020/12/19,20,’·–ìŒ§,10,1033,0,9
2020/12/20,20,’·–ìŒ§,13,1046,1,10
2020/12/21,20,’·–ìŒ§,4,1050,1,11
2020/12/22,20,’·–ìŒ§,3,1053,0,11
2020/12/23,20,’·–ìŒ§,8,1061,0,11
2020/12/24,20,’·–ìŒ§,10,1071,1,12
2020/12/25,20,’·–ìŒ§,17,1088,1,13
2020/12/26,20,’·–ìŒ§,17,1105,0,13
2020/12/27,20,’·–ìŒ§,21,1126,0,13
2020/12/28,20,’·–ìŒ§,3,1129,0,13
2020/12/29,20,’·–ìŒ§,11,1140,1,14
2020/12/30,20,’·–ìŒ§,23,1163,1,15
2020/12/31,20,’·–ìŒ§,20,1183,0,15
2021/1/1,20,’·–ìŒ§,23,1206,0,15
2021/1/2,20,’·–ìŒ§,11,1217,1,16
2021/1/3,20,’·–ìŒ§,25,1242,0,16
2021/1/4,20,’·–ìŒ§,18,1260,0,16
2021/1/5,20,’·–ìŒ§,44,1304,2,18
2021/1/6,20,’·–ìŒ§,50,1354,0,18
2021/1/7,20,’·–ìŒ§,79,1433,0,18
2021/1/8,20,’·–ìŒ§,67,1500,0,18
2021/1/9,20,’·–ìŒ§,41,1541,0,18
2021/1/10,20,’·–ìŒ§,68,1609,0,18
2021/1/11,20,’·–ìŒ§,73,1682,0,18
2021/1/12,20,’·–ìŒ§,51,1733,0,18
2021/1/13,20,’·–ìŒ§,35,1768,1,19
2021/1/14,20,’·–ìŒ§,51,1819,2,21
2021/1/15,20,’·–ìŒ§,57,1876,0,21
2021/1/16,20,’·–ìŒ§,61,1937,0,21
2021/1/17,20,’·–ìŒ§,52,1989,0,21
2021/1/18,20,’·–ìŒ§,25,2014,0,21
2021/1/19,20,’·–ìŒ§,14,2028,2,23
2021/1/20,20,’·–ìŒ§,49,2077,0,23
2021/1/21,20,’·–ìŒ§,25,2102,3,26
2021/1/22,20,’·–ìŒ§,27,2129,0,26
2021/1/23,20,’·–ìŒ§,26,2155,2,28
2021/1/24,20,’·–ìŒ§,29,2184,0,28
2021/1/25,20,’·–ìŒ§,9,2193,0,28
2021/1/26,20,’·–ìŒ§,23,2216,1,29
2021/1/27,20,’·–ìŒ§,23,2239,3,32
2021/1/28,20,’·–ìŒ§,17,2256,2,34
2021/1/29,20,’·–ìŒ§,12,2268,1,35
2021/1/30,20,’·–ìŒ§,12,2280,1,36
2021/1/31,20,’·–ìŒ§,8,2288,0,36
2021/2/1,20,’·–ìŒ§,2,2290,0,36
2021/2/2,20,’·–ìŒ§,8,2298,2,38
2021/2/3,20,’·–ìŒ§,16,2314,0,38
2021/2/4,20,’·–ìŒ§,5,2319,1,39
2021/2/5,20,’·–ìŒ§,9,2328,0,39
2021/2/6,20,’·–ìŒ§,1,2329,0,39
2021/2/7,20,’·–ìŒ§,6,2335,0,39
2021/2/8,20,’·–ìŒ§,3,2338,0,39
2021/2/9,20,’·–ìŒ§,2,2340,0,39
2021/2/10,20,’·–ìŒ§,5,2345,0,39
2021/2/11,20,’·–ìŒ§,0,2345,0,39
2021/2/12,20,’·–ìŒ§,0,2345,0,39
2021/2/13,20,’·–ìŒ§,0,2345,0,39
2021/2/14,20,’·–ìŒ§,0,2345,0,39
2021/2/15,20,’·–ìŒ§,2,2347,2,41
2021/2/16,20,’·–ìŒ§,2,2349,0,41
2021/2/17,20,’·–ìŒ§,0,2349,0,41
2021/2/18,20,’·–ìŒ§,3,2352,0,41
2021/2/19,20,’·–ìŒ§,2,2354,0,41
2021/2/20,20,’·–ìŒ§,4,2358,0,41
2021/2/21,20,’·–ìŒ§,0,2358,0,41
2021/2/22,20,’·–ìŒ§,0,2358,0,41
2021/2/23,20,’·–ìŒ§,0,2358,0,41
2021/2/24,20,’·–ìŒ§,1,2359,0,41
2021/2/25,20,’·–ìŒ§,0,2359,0,41
2021/2/26,20,’·–ìŒ§,4,2363,0,41
2021/2/27,20,’·–ìŒ§,1,2364,0,41
2021/2/28,20,’·–ìŒ§,0,2364,0,41
2021/3/1,20,’·–ìŒ§,0,2364,0,41
2021/3/2,20,’·–ìŒ§,0,2364,0,41
2021/3/3,20,’·–ìŒ§,0,2364,0,41
2021/3/4,20,’·–ìŒ§,0,2364,0,41
2021/3/5,20,’·–ìŒ§,4,2368,0,41
2021/3/6,20,’·–ìŒ§,1,2369,0,41
2021/3/7,20,’·–ìŒ§,5,2374,0,41
2021/3/8,20,’·–ìŒ§,0,2374,0,41
2021/3/9,20,’·–ìŒ§,5,2379,0,41
2021/3/10,20,’·–ìŒ§,6,2385,0,41
2021/3/11,20,’·–ìŒ§,4,2389,0,41
2021/3/12,20,’·–ìŒ§,10,2399,0,41
2021/3/13,20,’·–ìŒ§,8,2407,0,41
2021/3/14,20,’·–ìŒ§,10,2417,0,41
2021/3/15,20,’·–ìŒ§,14,2431,0,41
2021/3/16,20,’·–ìŒ§,8,2439,0,41
2021/3/17,20,’·–ìŒ§,25,2464,0,41
2021/3/18,20,’·–ìŒ§,14,2478,0,41
2021/3/19,20,’·–ìŒ§,18,2496,0,41
2021/3/20,20,’·–ìŒ§,17,2513,0,41
2021/3/21,20,’·–ìŒ§,19,2532,0,41
2021/3/22,20,’·–ìŒ§,10,2542,0,41
2021/3/23,20,’·–ìŒ§,10,2552,0,41
2021/3/24,20,’·–ìŒ§,29,2581,0,41
2021/3/25,20,’·–ìŒ§,33,2614,0,41
2021/3/26,20,’·–ìŒ§,37,2651,0,41
2021/3/27,20,’·–ìŒ§,28,2679,0,41
2021/3/28,20,’·–ìŒ§,32,2711,0,41
2021/3/29,20,’·–ìŒ§,20,2731,0,41
2021/3/30,20,’·–ìŒ§,22,2753,0,41
2021/3/31,20,’·–ìŒ§,43,2796,0,41
2021/4/1,20,’·–ìŒ§,32,2828,0,41
2021/4/2,20,’·–ìŒ§,27,2855,0,41
2021/4/3,20,’·–ìŒ§,46,2901,0,41
2021/4/4,20,’·–ìŒ§,33,2934,0,41
2021/4/5,20,’·–ìŒ§,23,2957,0,41
2021/4/6,20,’·–ìŒ§,25,2982,1,42
2021/4/7,20,’·–ìŒ§,48,3030,0,42
2021/4/8,20,’·–ìŒ§,39,3069,0,42
2021/4/9,20,’·–ìŒ§,48,3117,0,42
2021/4/10,20,’·–ìŒ§,38,3155,0,42
2021/4/11,20,’·–ìŒ§,45,3200,1,43
2021/4/12,20,’·–ìŒ§,21,3221,1,44
2021/4/13,20,’·–ìŒ§,29,3250,3,47
2021/4/14,20,’·–ìŒ§,62,3312,0,47
2021/4/15,20,’·–ìŒ§,39,3351,2,49
2021/4/16,20,’·–ìŒ§,62,3413,1,50
2021/4/17,20,’·–ìŒ§,57,3470,2,52
2021/4/18,20,’·–ìŒ§,35,3505,0,52
2021/4/19,20,’·–ìŒ§,20,3525,1,53
2021/4/20,20,’·–ìŒ§,20,3545,0,53
2021/4/21,20,’·–ìŒ§,35,3580,1,54
2021/4/22,20,’·–ìŒ§,55,3635,0,54
2021/4/23,20,’·–ìŒ§,40,3675,0,54
2021/4/24,20,’·–ìŒ§,40,3715,4,58
2021/4/25,20,’·–ìŒ§,20,3735,4,62
2021/4/26,20,’·–ìŒ§,6,3741,0,62
2021/4/27,20,’·–ìŒ§,21,3762,4,66
2021/4/28,20,’·–ìŒ§,42,3804,2,68
2021/4/29,20,’·–ìŒ§,21,3825,0,68
2021/4/30,20,’·–ìŒ§,29,3854,0,68
2021/5/1,20,’·–ìŒ§,21,3875,0,68
2021/5/2,20,’·–ìŒ§,44,3919,0,68
2021/5/3,20,’·–ìŒ§,21,3940,2,70
2021/5/4,20,’·–ìŒ§,19,3959,0,70
2021/5/5,20,’·–ìŒ§,16,3975,0,70
2021/5/6,20,’·–ìŒ§,9,3984,0,70
2021/5/7,20,’·–ìŒ§,47,4031,2,72
2021/5/8,20,’·–ìŒ§,46,4077,0,72
2021/5/9,20,’·–ìŒ§,37,4114,0,72
2021/5/10,20,’·–ìŒ§,15,4129,0,72
2021/5/11,20,’·–ìŒ§,25,4154,0,72
2021/5/12,20,’·–ìŒ§,38,4192,0,72
2021/5/13,20,’·–ìŒ§,36,4228,0,72
2021/5/14,20,’·–ìŒ§,43,4271,1,73
2021/5/15,20,’·–ìŒ§,40,4311,0,73
2021/5/16,20,’·–ìŒ§,40,4351,2,75
2021/5/17,20,’·–ìŒ§,23,4374,0,75
2021/5/18,20,’·–ìŒ§,27,4401,1,76
2021/5/19,20,’·–ìŒ§,62,4463,0,76
2021/5/20,20,’·–ìŒ§,37,4500,0,76
2021/5/21,20,’·–ìŒ§,35,4535,0,76
2021/5/22,20,’·–ìŒ§,48,4583,0,76
2021/5/23,20,’·–ìŒ§,38,4621,0,76
2021/5/24,20,’·–ìŒ§,29,4650,0,76
2021/5/25,20,’·–ìŒ§,14,4664,0,76
2021/5/26,20,’·–ìŒ§,35,4699,0,76
2021/5/27,20,’·–ìŒ§,35,4734,4,80
2021/5/28,20,’·–ìŒ§,13,4747,3,83
2021/5/29,20,’·–ìŒ§,21,4768,0,83
2021/5/30,20,’·–ìŒ§,10,4778,0,83
2021/5/31,20,’·–ìŒ§,11,4789,0,83
2021/6/1,20,’·–ìŒ§,18,4807,1,84
2021/6/2,20,’·–ìŒ§,16,4823,0,84
2021/6/3,20,’·–ìŒ§,18,4841,1,85
2021/6/4,20,’·–ìŒ§,8,4849,0,85
2021/6/5,20,’·–ìŒ§,15,4864,0,85
2021/6/6,20,’·–ìŒ§,11,4875,0,85
2021/6/7,20,’·–ìŒ§,3,4878,0,85
2021/6/8,20,’·–ìŒ§,8,4886,2,87
2021/6/9,20,’·–ìŒ§,15,4901,0,87
2021/6/10,20,’·–ìŒ§,13,4914,0,87
2021/6/11,20,’·–ìŒ§,6,4920,0,87
2021/6/12,20,’·–ìŒ§,10,4930,2,89
2021/6/13,20,’·–ìŒ§,4,4934,0,89
2021/6/14,20,’·–ìŒ§,2,4936,0,89
2021/6/15,20,’·–ìŒ§,4,4940,1,90
2021/6/16,20,’·–ìŒ§,4,4944,0,90
2021/6/17,20,’·–ìŒ§,5,4949,0,90
2021/6/18,20,’·–ìŒ§,5,4954,0,90
2021/6/19,20,’·–ìŒ§,7,4961,1,91
2021/6/20,20,’·–ìŒ§,10,4971,0,91
2021/6/21,20,’·–ìŒ§,7,4978,0,91
2021/6/22,20,’·–ìŒ§,7,4985,0,91
2021/6/23,20,’·–ìŒ§,17,5002,0,91
2021/6/24,20,’·–ìŒ§,5,5007,0,91
2021/6/25,20,’·–ìŒ§,5,5012,0,91
2021/6/26,20,’·–ìŒ§,11,5023,0,91
2021/6/27,20,’·–ìŒ§,4,5027,0,91
2021/6/28,20,’·–ìŒ§,1,5028,0,91
2021/6/29,20,’·–ìŒ§,3,5031,0,91
2021/6/30,20,’·–ìŒ§,5,5036,0,91
2021/7/1,20,’·–ìŒ§,1,5037,0,91
2021/7/2,20,’·–ìŒ§,0,5037,0,91
2021/7/3,20,’·–ìŒ§,2,5039,0,91
2021/7/4,20,’·–ìŒ§,0,5039,0,91
2021/7/5,20,’·–ìŒ§,2,5041,2,93
2021/7/6,20,’·–ìŒ§,4,5045,0,93
2021/7/7,20,’·–ìŒ§,4,5049,0,93
2021/7/8,20,’·–ìŒ§,5,5054,0,93
2021/7/9,20,’·–ìŒ§,3,5057,0,93
2021/7/10,20,’·–ìŒ§,2,5059,0,93
2021/7/11,20,’·–ìŒ§,1,5060,0,93
2021/7/12,20,’·–ìŒ§,3,5063,0,93
2021/7/13,20,’·–ìŒ§,2,5065,1,94
2021/7/14,20,’·–ìŒ§,5,5070,0,94
2021/7/15,20,’·–ìŒ§,1,5071,0,94
2021/7/16,20,’·–ìŒ§,4,5075,0,94
2021/7/17,20,’·–ìŒ§,6,5081,0,94
2021/7/18,20,’·–ìŒ§,5,5086,0,94
2021/7/19,20,’·–ìŒ§,6,5092,0,94
2021/7/20,20,’·–ìŒ§,5,5097,0,94
2021/7/21,20,’·–ìŒ§,9,5106,0,94
2021/7/22,20,’·–ìŒ§,8,5114,0,94
2021/7/23,20,’·–ìŒ§,5,5119,0,94
2021/7/24,20,’·–ìŒ§,8,5127,0,94
2021/7/25,20,’·–ìŒ§,10,5137,0,94
2021/7/26,20,’·–ìŒ§,13,5150,0,94
2021/7/27,20,’·–ìŒ§,23,5173,0,94
2021/7/28,20,’·–ìŒ§,16,5189,0,94
2021/7/29,20,’·–ìŒ§,29,5218,0,94
2021/7/30,20,’·–ìŒ§,35,5253,0,94
2021/7/31,20,’·–ìŒ§,41,5294,0,94
2021/8/1,20,’·–ìŒ§,39,5333,0,94
2021/8/2,20,’·–ìŒ§,37,5370,0,94
2021/8/3,20,’·–ìŒ§,44,5414,0,94
2021/8/4,20,’·–ìŒ§,61,5475,0,94
2021/8/5,20,’·–ìŒ§,63,5538,0,94
2021/8/6,20,’·–ìŒ§,60,5598,0,94
2021/8/7,20,’·–ìŒ§,49,5647,0,94
2021/8/8,20,’·–ìŒ§,41,5688,0,94
2021/8/9,20,’·–ìŒ§,42,5730,0,94
2021/8/10,20,’·–ìŒ§,40,5770,0,94
2021/8/11,20,’·–ìŒ§,73,5843,0,94
2021/8/12,20,’·–ìŒ§,84,5927,0,94
2021/8/13,20,’·–ìŒ§,109,6036,0,94
